Retry location,Enclosing method,Retried method,Exception
https://github.com/apache/hbase/tree//e1ad781//hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/store/wal/WALProcedureStore.java#L898,org.apache.hadoop.hbase.procedure2.store.wal.WALProcedureStore.syncSlots,org.apache.hadoop.hbase.procedure2.store.wal.WALProcedureStore.syncSlots,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/store/wal/WALProcedureStore.java#L950,org.apache.hadoop.hbase.procedure2.store.wal.WALProcedureStore.rollWriterWithRetries,org.apache.hadoop.hbase.procedure2.store.wal.WALProcedureStore.rollWriter,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-protocol-shaded/target/generated-sources/protobuf/java/org/apache/hadoop/hbase/shaded/protobuf/generated/RPCProtos.java#L4652,org.apache.hadoop.hbase.shaded.protobuf.generated.RPCProtos$ExceptionResponse$Builder.mergeFrom,org.apache.hbase.thirdparty.com.google.protobuf.GeneratedMessageV3$Builder<Builder>.parseUnknownField,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-protocol-shaded/target/generated-sources/protobuf/java/org/apache/hadoop/hbase/shaded/protobuf/generated/RPCProtos.java#L4652,org.apache.hadoop.hbase.shaded.protobuf.generated.RPCProtos$ExceptionResponse$Builder.mergeFrom,org.apache.hbase.thirdparty.com.google.protobuf.CodedInputStream.readBytes,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-protocol-shaded/target/generated-sources/protobuf/java/org/apache/hadoop/hbase/shaded/protobuf/generated/RPCProtos.java#L4652,org.apache.hadoop.hbase.shaded.protobuf.generated.RPCProtos$ExceptionResponse$Builder.mergeFrom,org.apache.hbase.thirdparty.com.google.protobuf.CodedInputStream.readBool,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-protocol-shaded/target/generated-sources/protobuf/java/org/apache/hadoop/hbase/shaded/protobuf/generated/RPCProtos.java#L4652,org.apache.hadoop.hbase.shaded.protobuf.generated.RPCProtos$ExceptionResponse$Builder.mergeFrom,org.apache.hbase.thirdparty.com.google.protobuf.CodedInputStream.readInt32,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-protocol-shaded/target/generated-sources/protobuf/java/org/apache/hadoop/hbase/shaded/protobuf/generated/RPCProtos.java#L4652,org.apache.hadoop.hbase.shaded.protobuf.generated.RPCProtos$ExceptionResponse$Builder.mergeFrom,org.apache.hbase.thirdparty.com.google.protobuf.CodedInputStream.readTag,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-replication/src/main/java/org/apache/hadoop/hbase/replication/ZKReplicationQueueStorage.java#L233,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.setWALPosition,org.apache.hadoop.hbase.zookeeper.ZKUtil.multiOrSequential,org.apache.zookeeper.KeeperException
https://github.com/apache/hbase/tree//e1ad781//hbase-replication/src/main/java/org/apache/hadoop/hbase/replication/ZKReplicationQueueStorage.java#L233,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.setWALPosition,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.addLastSeqIdsToOps,org.apache.zookeeper.KeeperException
https://github.com/apache/hbase/tree//e1ad781//hbase-replication/src/main/java/org/apache/hadoop/hbase/replication/ZKReplicationQueueStorage.java#L233,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.setWALPosition,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.addLastSeqIdsToOps,org.apache.hadoop.hbase.replication.ReplicationException
https://github.com/apache/hbase/tree//e1ad781//hbase-replication/src/main/java/org/apache/hadoop/hbase/replication/ZKReplicationQueueStorage.java#L526,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.getAllWALs,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.getQueuesZNodeCversion,org.apache.zookeeper.KeeperException
https://github.com/apache/hbase/tree//e1ad781//hbase-replication/src/main/java/org/apache/hadoop/hbase/replication/ZKReplicationQueueStorage.java#L526,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.getAllWALs,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.getAllQueues0,org.apache.zookeeper.KeeperException
https://github.com/apache/hbase/tree//e1ad781//hbase-replication/src/main/java/org/apache/hadoop/hbase/replication/ZKReplicationQueueStorage.java#L526,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.getAllWALs,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.getWALsInQueue0,org.apache.zookeeper.KeeperException
https://github.com/apache/hbase/tree//e1ad781//hbase-replication/src/main/java/org/apache/hadoop/hbase/replication/ZKReplicationQueueStorage.java#L526,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.getAllWALs,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.getListOfReplicators0,org.apache.zookeeper.KeeperException
https://github.com/apache/hbase/tree//e1ad781//hbase-replication/src/main/java/org/apache/hadoop/hbase/replication/ZKReplicationQueueStorage.java#L667,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.getAllHFileRefs,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.getHFileRefsZNodeCversion,org.apache.hadoop.hbase.replication.ReplicationException
https://github.com/apache/hbase/tree//e1ad781//hbase-replication/src/main/java/org/apache/hadoop/hbase/replication/ZKReplicationQueueStorage.java#L667,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.getAllHFileRefs,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.getAllPeersFromHFileRefsQueue,org.apache.hadoop.hbase.replication.ReplicationException
https://github.com/apache/hbase/tree//e1ad781//hbase-replication/src/main/java/org/apache/hadoop/hbase/replication/ZKReplicationQueueStorage.java#L667,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.getAllHFileRefs,org.apache.hadoop.hbase.replication.ZKReplicationQueueStorage.getReplicableHFiles0,org.apache.zookeeper.KeeperException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L107,org.apache.hadoop.hbase.rest.client.RemoteAdmin.getRestVersion,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L107,org.apache.hadoop.hbase.rest.client.RemoteAdmin.getRestVersion,org.apache.hadoop.hbase.rest.client.Client.get,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L107,org.apache.hadoop.hbase.rest.client.RemoteAdmin.getRestVersion,org.apache.hadoop.hbase.rest.model.VersionModel.getObjectFromMessage,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L148,org.apache.hadoop.hbase.rest.client.RemoteAdmin.getClusterStatus,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L148,org.apache.hadoop.hbase.rest.client.RemoteAdmin.getClusterStatus,org.apache.hadoop.hbase.rest.client.Client.get,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L148,org.apache.hadoop.hbase.rest.client.RemoteAdmin.getClusterStatus,org.apache.hadoop.hbase.rest.model.StorageClusterStatusModel.getObjectFromMessage,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L187,org.apache.hadoop.hbase.rest.client.RemoteAdmin.getClusterVersion,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L187,org.apache.hadoop.hbase.rest.client.RemoteAdmin.getClusterVersion,javax.xml.bind.Unmarshaller.unmarshal,javax.xml.bind.JAXBException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L187,org.apache.hadoop.hbase.rest.client.RemoteAdmin.getClusterVersion,org.apache.hadoop.hbase.rest.client.Client.get,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L187,org.apache.hadoop.hbase.rest.client.RemoteAdmin.getClusterVersion,org.apache.hadoop.hbase.rest.client.RemoteAdmin.getUnmarsheller,javax.xml.bind.JAXBException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L187,org.apache.hadoop.hbase.rest.client.RemoteAdmin.getClusterVersion,org.apache.hadoop.hbase.rest.client.RemoteAdmin.getInputStream,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L233,org.apache.hadoop.hbase.rest.client.RemoteAdmin.isTableAvailable,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L233,org.apache.hadoop.hbase.rest.client.RemoteAdmin.isTableAvailable,org.apache.hadoop.hbase.rest.client.Client.get,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L272,org.apache.hadoop.hbase.rest.client.RemoteAdmin.createTable,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L272,org.apache.hadoop.hbase.rest.client.RemoteAdmin.createTable,org.apache.hadoop.hbase.rest.client.Client.put,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L318,org.apache.hadoop.hbase.rest.client.RemoteAdmin.deleteTable,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L318,org.apache.hadoop.hbase.rest.client.RemoteAdmin.deleteTable,org.apache.hadoop.hbase.rest.client.Client.delete,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L352,org.apache.hadoop.hbase.rest.client.RemoteAdmin.getTableList,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L352,org.apache.hadoop.hbase.rest.client.RemoteAdmin.getTableList,org.apache.hadoop.hbase.rest.client.Client.get,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteAdmin.java#L352,org.apache.hadoop.hbase.rest.client.RemoteAdmin.getTableList,org.apache.hadoop.hbase.rest.model.TableListModel.getObjectFromMessage,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L311,org.apache.hadoop.hbase.rest.client.RemoteHTable.getResults,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L311,org.apache.hadoop.hbase.rest.client.RemoteHTable.getResults,org.apache.hadoop.hbase.rest.model.CellSetModel.getObjectFromMessage,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L311,org.apache.hadoop.hbase.rest.client.RemoteHTable.getResults,org.apache.hadoop.hbase.rest.client.Client.get,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L311,org.apache.hadoop.hbase.rest.client.RemoteHTable.getResults,org.apache.hadoop.hbase.rest.client.RemoteHTable.buildResultFromModel,java.lang.IllegalArgumentException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L365,org.apache.hadoop.hbase.rest.client.RemoteHTable.put,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L365,org.apache.hadoop.hbase.rest.client.RemoteHTable.put,org.apache.hadoop.hbase.rest.client.Client.put,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L420,org.apache.hadoop.hbase.rest.client.RemoteHTable.put,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L420,org.apache.hadoop.hbase.rest.client.RemoteHTable.put,org.apache.hadoop.hbase.rest.client.Client.put,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L445,org.apache.hadoop.hbase.rest.client.RemoteHTable.delete,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L445,org.apache.hadoop.hbase.rest.client.RemoteHTable.delete,org.apache.hadoop.hbase.rest.client.Client.delete,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L483,org.apache.hadoop.hbase.rest.client.RemoteHTable.getDescriptor,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L483,org.apache.hadoop.hbase.rest.client.RemoteHTable.getDescriptor,org.apache.hadoop.hbase.rest.client.Client.get,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L483,org.apache.hadoop.hbase.rest.client.RemoteHTable.getDescriptor,org.apache.hadoop.hbase.rest.model.TableSchemaModel.getObjectFromMessage,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L521,org.apache.hadoop.hbase.rest.client.RemoteHTable$Scanner.Scanner,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L521,org.apache.hadoop.hbase.rest.client.RemoteHTable$Scanner.Scanner,org.apache.hadoop.hbase.rest.client.Client.post,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L548,org.apache.hadoop.hbase.rest.client.RemoteHTable$Scanner.next,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L548,org.apache.hadoop.hbase.rest.client.RemoteHTable$Scanner.next,org.apache.hadoop.hbase.rest.model.CellSetModel.getObjectFromMessage,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L548,org.apache.hadoop.hbase.rest.client.RemoteHTable$Scanner.next,org.apache.hadoop.hbase.rest.client.Client.get,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L548,org.apache.hadoop.hbase.rest.client.RemoteHTable$Scanner.next,org.apache.hadoop.hbase.rest.client.RemoteHTable.buildResultFromModel,java.lang.IllegalArgumentException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L679,org.apache.hadoop.hbase.rest.client.RemoteHTable.doCheckAndPut,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L679,org.apache.hadoop.hbase.rest.client.RemoteHTable.doCheckAndPut,org.apache.hadoop.hbase.rest.client.Client.put,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L715,org.apache.hadoop.hbase.rest.client.RemoteHTable.doCheckAndDelete,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java#L715,org.apache.hadoop.hbase.rest.client.RemoteHTable.doCheckAndDelete,org.apache.hadoop.hbase.rest.client.Client.put,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/MetaRegionLocationCache.java#L107,<anonymous class>.run,org.apache.hadoop.hbase.zookeeper.ZKWatcher.getMetaReplicaNodesAndWatchChildren,org.apache.zookeeper.KeeperException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/MetaRegionLocationCache.java#L171,org.apache.hadoop.hbase.MetaRegionLocationCache.updateMetaLocation,org.apache.hadoop.hbase.zookeeper.ZKUtil.watchAndCheckExists,org.apache.zookeeper.KeeperException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/MetaRegionLocationCache.java#L171,org.apache.hadoop.hbase.MetaRegionLocationCache.updateMetaLocation,org.apache.hadoop.hbase.MetaRegionLocationCache.getMetaRegionLocation,org.apache.zookeeper.KeeperException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/backup/HFileArchiver.java#L548,org.apache.hadoop.hbase.backup.HFileArchiver.resolveAndArchiveFile,org.apache.hadoop.fs.FileSystem.mkdirs,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/backup/HFileArchiver.java#L548,org.apache.hadoop.hbase.backup.HFileArchiver.resolveAndArchiveFile,org.apache.hadoop.fs.FileSystem.exists,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/backup/HFileArchiver.java#L548,org.apache.hadoop.hbase.backup.HFileArchiver.resolveAndArchiveFile,org.apache.hadoop.hbase.backup.HFileArchiver$File.moveAndClose,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterWalManager.java#L215,org.apache.hadoop.hbase.master.MasterWalManager.getFailedServersFromLogFolders,org.apache.hadoop.fs.FileSystem.exists,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterWalManager.java#L215,org.apache.hadoop.hbase.master.MasterWalManager.getFailedServersFromLogFolders,org.apache.hadoop.hbase.util.CommonFSUtils.listStatus,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/ProcedureSyncWait.java#L231,org.apache.hadoop.hbase.master.procedure.ProcedureSyncWait.waitMetaRegions,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/master/zksyncer/ClientZKSyncer.java#L169,org.apache.hadoop.hbase.master.zksyncer.ClientZKSyncer.setDataForClientZkUntilSuccess,org.apache.hadoop.hbase.zookeeper.ZKUtil.createNodeIfNotExistsNoWatch,org.apache.zookeeper.KeeperException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/master/zksyncer/ClientZKSyncer.java#L169,org.apache.hadoop.hbase.master.zksyncer.ClientZKSyncer.setDataForClientZkUntilSuccess,org.apache.hadoop.hbase.zookeeper.ZKUtil.setData,org.apache.zookeeper.KeeperException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/master/zksyncer/ClientZKSyncer.java#L169,org.apache.hadoop.hbase.master.zksyncer.ClientZKSyncer.setDataForClientZkUntilSuccess,org.apache.hadoop.hbase.zookeeper.ZKUtil.setData,org.apache.zookeeper.KeeperException$NoNodeException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/master/zksyncer/ClientZKSyncer.java#L195,org.apache.hadoop.hbase.master.zksyncer.ClientZKSyncer.deleteDataForClientZkUntilSuccess,org.apache.hadoop.hbase.zookeeper.ZKUtil.deleteNode,org.apache.zookeeper.KeeperException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/namequeues/WALEventTrackerTableAccessor.java#L70,org.apache.hadoop.hbase.namequeues.WALEventTrackerTableAccessor.doPut,org.apache.hadoop.hbase.client.Connection.getTable,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/namequeues/WALEventTrackerTableAccessor.java#L70,org.apache.hadoop.hbase.namequeues.WALEventTrackerTableAccessor.doPut,org.apache.hadoop.hbase.client.Table.put,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/namequeues/WALEventTrackerTableAccessor.java#L70,org.apache.hadoop.hbase.namequeues.WALEventTrackerTableAccessor.doPut,org.apache.hadoop.hbase.client.Table.put,org.apache.commons.lang3.NotImplementedException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/namequeues/WALEventTrackerTableAccessor.java#L70,org.apache.hadoop.hbase.namequeues.WALEventTrackerTableAccessor.doPut,org.apache.hadoop.hbase.util.RetryCounter.sleepUntilNextRetry,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionFileSystem.java#L1078,org.apache.hadoop.hbase.regionserver.HRegionFileSystem.createDir,org.apache.hadoop.hbase.regionserver.HRegionFileSystem.mkdirs,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionFileSystem.java#L1101,org.apache.hadoop.hbase.regionserver.HRegionFileSystem.rename,org.apache.hadoop.fs.FileSystem.rename,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionFileSystem.java#L1126,org.apache.hadoop.hbase.regionserver.HRegionFileSystem.deleteDir,org.apache.hadoop.fs.FileSystem.delete,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionFileSystem.java#L1165,org.apache.hadoop.hbase.regionserver.HRegionFileSystem.createDirOnFileSystem,org.apache.hadoop.fs.FileSystem.mkdirs,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java#L2262,org.apache.hadoop.hbase.regionserver.HRegionServer.reportRegionStateTransition,org.apache.hadoop.hbase.shaded.protobuf.generated.RegionServerStatusProtos$RegionServerStatusService$BlockingInterface.reportRegionStateTransition,org.apache.hbase.thirdparty.com.google.protobuf.ServiceException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java#L2505,org.apache.hadoop.hbase.regionserver.HRegionServer.createRegionServerStatusStub,org.apache.hadoop.hbase.security.UserProvider.getCurrent,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java#L817,org.apache.hadoop.hbase.regionserver.HStore.flushCache,java.lang.Thread.sleep,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java#L817,org.apache.hadoop.hbase.regionserver.HStore.flushCache,org.apache.hadoop.hbase.regionserver.StoreFlusher.flushSnapshot,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java#L817,org.apache.hadoop.hbase.regionserver.HStore.flushCache,"org.apache.hadoop.hbase.regionserver.StoreEngine<?,?,?,?>.validateStoreFile",java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RemoteProcedureResultReporter.java#L71,org.apache.hadoop.hbase.regionserver.RemoteProcedureResultReporter.run,org.apache.hadoop.hbase.regionserver.HRegionServer.reportProcedureDone,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RemoteProcedureResultReporter.java#L71,org.apache.hadoop.hbase.regionserver.RemoteProcedureResultReporter.run,org.apache.hadoop.hbase.shaded.protobuf.generated.RegionServerStatusProtos$ReportProcedureDoneRequest$Builder.addResult,java.lang.NullPointerException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RemoteProcedureResultReporter.java#L71,org.apache.hadoop.hbase.regionserver.RemoteProcedureResultReporter.run,org.apache.hadoop.hbase.shaded.protobuf.generated.RegionServerStatusProtos$ReportProcedureDoneRequest$Builder.build,org.apache.hbase.thirdparty.com.google.protobuf.UninitializedMessageException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RemoteProcedureResultReporter.java#L71,org.apache.hadoop.hbase.regionserver.RemoteProcedureResultReporter.run,java.util.concurrent.LinkedBlockingQueue<RemoteProcedureResult>.take,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/SnapshotRegionCallable.java#L57,org.apache.hadoop.hbase.regionserver.SnapshotRegionCallable.doCall,org.apache.hadoop.hbase.regionserver.HRegion.flush,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/handler/RegionReplicaFlushHandler.java#L107,org.apache.hadoop.hbase.regionserver.handler.RegionReplicaFlushHandler.triggerFlushInPrimaryRegion,org.apache.hadoop.hbase.util.FutureUtils.get,java.io.IOException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/handler/RegionReplicaFlushHandler.java#L107,org.apache.hadoop.hbase.regionserver.handler.RegionReplicaFlushHandler.triggerFlushInPrimaryRegion,org.apache.hadoop.hbase.util.RetryCounter.sleepUntilNextRetry,java.lang.InterruptedException
https://github.com/apache/hbase/tree//e1ad781//hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/snapshot/FlushSnapshotSubprocedure.java#L113,org.apache.hadoop.hbase.regionserver.snapshot.FlushSnapshotSubprocedure$RegionSnapshotTask.call,org.apache.hadoop.hbase.regionserver.HRegion.flush,java.io.IOException
